supplement_area,platform,source_area,rent,title,layout,area_m2,floor,community,district_business,address,tags,residential_priority,local_score,source_url,source_filter_url,coverage_note,raw_evidence
金桥/浦兴,anjuke,金桥,4000,实拍 精装修一房 可月付6号线五莲路站 看房有钥匙 拎包入住,1室1厅,43.3,低层(共6层) 7日内实拍验真,7日内实拍验真 东一小区,浦东-金桥,"五莲路1042弄,东陆路1182弄",朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4625228943666187,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj107-mt1/,from_existing_export; needs_geocode_and_staleness_check,"实拍 精装修一房 可月付6号线五莲路站 看房有钥匙 拎包入住 安选 1室1厅|43.3平米|低层(共6层) 7日内实拍验真 东一小区   浦东-金桥 -五莲路1042弄,东陆路1182弄 整租 朝南 6/12号线  杨坤 4000 元/月"
金桥/浦兴,anjuke,金桥,4000,精装一房女孩子住很合适距离6号线博兴路站1000米购物方便,1室1厅,53,低层(共6层) 7日内实拍验真,7日内实拍验真 东二小区,浦东-金桥,"博兴路1185弄,博兴路1383弄,东陆路1268弄",朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4639569172373512,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj107-mt1/,from_existing_export; needs_geocode_and_staleness_check,"精装一房女孩子住很合适距离6号线博兴路站1000米购物方便 安选 1室1厅|53平米|低层(共6层) 7日内实拍验真 东二小区   浦东-金桥 -博兴路1185弄,博兴路1383弄,东陆路1268弄 整租 朝南 6/12号线  朱陆淇 4000 元/月"
金桥/浦兴,anjuke,金桥,4000,实拍 6号线五莲路站 精装修一房 近远翔实验中学 看房有钥匙,1室1厅,45.7,中层(共6层) 7日内实拍验真,7日内实拍验真 中大苑,浦东-金桥,荷泽路287弄,朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4619182134467594,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check, 实拍 6号线五莲路站 精装修一房 近远翔实验中学 看房有钥匙 安选 1室1厅|45.7平米|中层(共6层) 7日内实拍验真 中大苑   浦东-金桥 -荷泽路287弄 整租 朝南 6/12号线  杨坤 4000 元/月
金桥/浦兴,anjuke,金桥,4000,新出房源 精装带大露台一房一厅 近地铁800米 近华为万国,1室1厅,72,低层(共23层) 7日内实拍验真,7日内实拍验真 同华大厦,浦东-金桥,金湘路345号,朝南 有电梯 9/14号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4626302781105166,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,新出房源 精装带大露台一房一厅 近地铁800米 近华为万国 安选 1室1厅|72平米|低层(共23层) 7日内实拍验真 同华大厦   浦东-金桥 -金湘路345号 整租 朝南 有电梯 9/14号线  张玉娟 4000 元/月
金桥/浦兴,anjuke,金桥,4000,精装修一房 拎包入住 南北通透 近地铁 看房随时,1室1厅,44,中层(共6层) 7日内实拍验真,7日内实拍验真 沪南船舶小区,浦东-金桥,"长岛路85弄,长岛路259弄,博兴路250弄,长岛路99弄",朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4643570576745474,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj107-mt1/,from_existing_export; needs_geocode_and_staleness_check,"精装修一房 拎包入住 南北通透 近地铁 看房随时 安选 1室1厅|44平米|中层(共6层) 7日内实拍验真 沪南船舶小区   浦东-金桥 -长岛路85弄,长岛路259弄,博兴路250弄,长岛路99弄 整租 朝南 6/12号线  樊宇航 4000 元/月"
金桥/浦兴,anjuke,金桥,4000,近9号线台儿庄路 近向未来小學 家电齐全 采光充足 拎包入住,1室1厅,49.6,中层(共6层) 7日内实拍验真,7日内实拍验真 荷五小区,浦东-金桥,"牟平路304弄,牟平路384弄,长岛路1338弄,长岛路1398弄",朝南 6/9号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4633951669443588,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,"近9号线台儿庄路 近向未来小學 家电齐全 采光充足 拎包入住 安选 1室1厅|49.6平米|中层(共6层) 7日内实拍验真 荷五小区   浦东-金桥 -牟平路304弄,牟平路384弄,长岛路1338弄,长岛路1398弄 整租 朝南 6/9号线  王璟睿 4000 元/月"
金桥/浦兴,anjuke,金桥,4000,荷五小区 2楼精装修1室1厅1卫 通风好，6号线通勤超方便,1室1厅,49.1,低层(共6层) 7日内实拍验真,7日内实拍验真 荷五小区,浦东-金桥,"牟平路304弄,牟平路384弄,长岛路1338弄,长岛路1398弄",朝南 6/9号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4636821653429251,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check," 荷五小区 2楼精装修1室1厅1卫 通风好，6号线通勤超方便 安选 1室1厅|49.1平米|低层(共6层) 7日内实拍验真 荷五小区   浦东-金桥 -牟平路304弄,牟平路384弄,长岛路1338弄,长岛路1398弄 整租 朝南 6/9号线  韩超 4000 元/月"
金桥/浦兴,anjuke,金桥,4000,金浦小区车位说可以办理小区生活气息很好，阳光充足装修很好,1室1厅,45.6,高层(共6层) 7日内实拍验真,7日内实拍验真 金浦小区(金桥),浦东-金桥,金桥路2552弄,朝南 14号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4638141372310538,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,金浦小区车位说可以办理小区生活气息很好，阳光充足装修很好 安选 1室1厅|45.6平米|高层(共6层) 7日内实拍验真 金浦小区(金桥)   浦东-金桥 -金桥路2552弄 整租 朝南 14号线  范涛豪 4000 元/月
金桥/浦兴,anjuke,金桥,4000,出租近6号线博兴路站购物方便,1室1厅,53,低层(共6层),东二小区,浦东-金桥,"博兴路1185弄,博兴路1383弄,东陆路1268弄",朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4639649855218702,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj107-mt1/,from_existing_export; needs_geocode_and_staleness_check,"出租近6号线博兴路站购物方便 安选 1室1厅|53平米|低层(共6层) 东二小区   浦东-金桥 -博兴路1185弄,博兴路1383弄,东陆路1268弄 整租 朝南 6/12号线  辛春燕 4000 元/月"
金桥/浦兴,anjuke,金桥,4000,12号线地铁口 好停车 可办证 钥匙房 随时看房 随时入住,1室1厅,42.4,中层(共6层),东陆新村五街坊,浦东-金桥,利津路1111弄,朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4623504386499588,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj107-mt1/,from_existing_export; needs_geocode_and_staleness_check,12号线地铁口 好停车 可办证 钥匙房 随时看房 随时入住 安选 1室1厅|42.4平米|中层(共6层) 东陆新村五街坊   浦东-金桥 -利津路1111弄 整租 朝南 6/12号线  杨方明 4000 元/月
金桥/浦兴,anjuke,金桥,4000,中大苑 南北通透 采光好前后无遮挡 可领包入住,1室1厅,45.7,中层(共6层),中大苑,浦东-金桥,荷泽路287弄,朝南 6/12号线,normal,86,https://sh.zu.anjuke.com/fangyuan/4623985206895624,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,中大苑 南北通透 采光好前后无遮挡 可领包入住 安选 1室1厅|45.7平米|中层(共6层) 中大苑   浦东-金桥 -荷泽路287弄 整租 朝南 6/12号线  朱浩然 4000 元/月
金桥/浦兴,anjuke,金桥,2500,整租！上海近地铁精装一居 可短租随时,1室1厅,39,中层(共12层),金桥路1111号楼,浦东-金桥,金桥路1111号,朝南 有电梯 6/9/14号线,low,83,https://sh.zu.anjuke.com/fangyuan/4622279852612619,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 整租！上海近地铁精装一居 可短租随时 安选 1室1厅|39平米|中层(共12层) 金桥路1111号楼   浦东-金桥 -金桥路1111号 整租 朝南 有电梯 6/9/14号线  余雨泽 2500 元/月
金桥/浦兴,anjuke,金桥,2600,公寓-中介勿扰！ 整租温馨舒适 YYDS,1室1厅,35,中层(共6层),云山路600号楼,浦东-金桥,云山路600号,朝南 有电梯 6/14号线,low,83,https://sh.zu.anjuke.com/fangyuan/4550340203949068,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 公寓-中介勿扰！ 整租温馨舒适 YYDS 安选 1室1厅|35平米|中层(共6层) 云山路600号楼   浦东-金桥 -云山路600号 整租 朝南 有电梯 6/14号线  石伟 2600 元/月
金桥/浦兴,anjuke,金桥,2700,朝南通透居家好房，户型方正干净整洁，通勤便捷生活便利高,1室1厅,35,中层(共12层),锦绣东路2015号办公楼,浦东-金桥,锦绣东路2015号,朝南 有电梯 14号线,low,83,https://sh.zu.anjuke.com/fangyuan/4572885563089924,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 朝南通透居家好房，户型方正干净整洁，通勤便捷生活便利高 安选 1室1厅|35平米|中层(共12层) 锦绣东路2015号办公楼   浦东-金桥 -锦绣东路2015号 整租 朝南 有电梯 14号线  易鹏成 2700 元/月
金桥/浦兴,anjuke,金桥,2700,整租！近地铁精装一居 可短租随时入住,1室1厅,35,共4层,锦绣东路2015号办公楼,浦东-金桥,锦绣东路2015号,朝南 有电梯 14号线,low,83,https://sh.zu.anjuke.com/fangyuan/4596922070817804,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 整租！近地铁精装一居 可短租随时入住 安选 1室1厅|35平米|共4层 锦绣东路2015号办公楼   浦东-金桥 -锦绣东路2015号 整租 朝南 有电梯 14号线  任毅 2700 元/月
金桥/浦兴,anjuke,金桥,2980,9号线台儿庄地铁口，可长短租，可开票停车,1室1厅,36,低层(共6层),银桥公寓,浦东-金桥,浙桥路99号,朝南 有电梯 9号线,low,83,https://sh.zu.anjuke.com/fangyuan/4568627496496135,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 9号线台儿庄地铁口，可长短租，可开票停车 1室1厅|36平米|低层(共6层) 银桥公寓   浦东-金桥 -浙桥路99号 整租 朝南 有电梯 9号线  韩君标 2980 元/月
金桥/浦兴,anjuke,金桥,2980,4站直达世纪大道，陆家嘴，商圈配套成熟，地铁口,1室1厅,35,中层(共7层),银桥公寓,浦东-金桥,浙桥路99号,朝南 有电梯 9号线,low,83,https://sh.zu.anjuke.com/fangyuan/4542959066803215,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 4站直达世纪大道，陆家嘴，商圈配套成熟，地铁口 安选 1室1厅|35平米|中层(共7层) 银桥公寓   浦东-金桥 -浙桥路99号 整租 朝南 有电梯 9号线  韩君标 2980 元/月
金桥/浦兴,anjuke,金桥,3600,押一付一 可做两房 近金桥国际 金桥轮渡直达杨浦 随时可看,1室1厅,36.3,中层(共12层) 7日内实拍验真,7日内实拍验真 中环滨江大厦,浦东-金桥,浦东大道2742弄,朝南 有电梯 6/14号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4624038559917061,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,押一付一 可做两房 近金桥国际 金桥轮渡直达杨浦 随时可看 安选 1室1厅|36.3平米|中层(共12层) 7日内实拍验真 中环滨江大厦   浦东-金桥 -浦东大道2742弄 整租 朝南 有电梯 6/14号线  张芷伟 3600 元/月
金桥/浦兴,anjuke,金桥,3600,沪南船舶小区 拎包入住 南北通透 采光好,1室1厅,33.9,低层(共6层) 7日内实拍验真,7日内实拍验真 沪南船舶小区,浦东-金桥,"长岛路85弄,长岛路259弄,博兴路250弄,长岛路99弄",朝南 6/12号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4639243839333380,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check," 沪南船舶小区 拎包入住 南北通透 采光好 安选 1室1厅|33.9平米|低层(共6层) 7日内实拍验真 沪南船舶小区   浦东-金桥 -长岛路85弄,长岛路259弄,博兴路250弄,长岛路99弄 整租 朝南 6/12号线  杨斌 3600 元/月"
金桥/浦兴,anjuke,金桥,3600,中环滨江大厦 电梯房 1室1厅1卫 阳光充足,1室1厅,36.3,低层(共18层),中环滨江大厦,浦东-金桥,浦东大道2742弄,朝南 有电梯 6/14号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4643888740541452,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,中环滨江大厦 电梯房 1室1厅1卫 阳光充足 安选 1室1厅|36.3平米|低层(共18层) 中环滨江大厦   浦东-金桥 -浦东大道2742弄 整租 朝南 有电梯 6/14号线  黄祝父 3600 元/月
金桥/浦兴,anjuke,金桥,3600,业主同意挂牌，小区地铁400米，旁边商圈金桥国际,1室1厅,39.7,高层(共6层),兰城小区,浦东-金桥,兰城路108弄,朝南 6号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4643634823995396,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,业主同意挂牌，小区地铁400米，旁边商圈金桥国际 安选 1室1厅|39.7平米|高层(共6层) 兰城小区   浦东-金桥 -兰城路108弄 整租 朝南 6号线  范宇 3600 元/月
金桥/浦兴,anjuke,金桥,3600,精装一房 靠博兴路地铁站 沪东医院 看房随时有钥匙 价格可谈,1室1厅,33.9,低层(共6层),沪南船舶小区,浦东-金桥,"长岛路85弄,长岛路259弄,博兴路250弄,长岛路99弄",朝南 6/12号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4643581620576270,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,"精装一房 靠博兴路地铁站 沪东医院 看房随时有钥匙 价格可谈 安选 1室1厅|33.9平米|低层(共6层) 沪南船舶小区   浦东-金桥 -长岛路85弄,长岛路259弄,博兴路250弄,长岛路99弄 整租 朝南 6/12号线  樊宇航 3600 元/月"
金桥/浦兴,anjuke,金桥,3800,禹洲蓝爵 采光好 精装修 1室1厅1卫,1室1厅,29.2,低层(共19层) 7日内实拍验真,7日内实拍验真 禹洲蓝爵,浦东-金桥,金港路199弄,西南 有电梯 9/14号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4615185262603264,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,禹洲蓝爵 采光好 精装修 1室1厅1卫 安选 1室1厅|29.2平米|低层(共19层) 7日内实拍验真 禹洲蓝爵   浦东-金桥 -金港路199弄 整租 西南 有电梯 9/14号线  郭陈 3800 元/月
金桥/浦兴,anjuke,金桥,3999,禹洲蓝爵 整租朝南 近地铁500米 近华为万国 小米 急急急,1室1厅,29.2,高层(共19层) 7日内实拍验真,7日内实拍验真 禹洲蓝爵,浦东-金桥,金港路199弄,朝南 有电梯 9/14号线,normal,81,https://sh.zu.anjuke.com/fangyuan/4624909057190927,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,禹洲蓝爵 整租朝南 近地铁500米 近华为万国 小米 急急急 安选 1室1厅|29.2平米|高层(共19层) 7日内实拍验真 禹洲蓝爵   浦东-金桥 -金港路199弄 整租 朝南 有电梯 9/14号线  张玉娟 3999 元/月
金桥/浦兴,anjuke,金桥,3300,实拍！禹州国际9号线金桥站朝南整租一室一厅燃气厨房可短租月付,1室1厅,55,中层(共19层) 7日内实拍验真,7日内实拍验真 禹洲金桥国际三期,浦东-金桥,"金湘路201弄,金湘路225弄11号",朝南 有电梯 9/14号线,low,78,https://sh.zu.anjuke.com/fangyuan/4639453089128455,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,"实拍！禹州国际9号线金桥站朝南整租一室一厅燃气厨房可短租月付 安选 1室1厅|55平米|中层(共19层) 7日内实拍验真 禹洲金桥国际三期   浦东-金桥 -金湘路201弄,金湘路225弄11号 整租 朝南 有电梯 9/14号线  曾杰 3300 元/月"
金桥/浦兴,anjuke,金桥,3800,6号线五莲路站 精装修一房 看房有钥匙 可月付可短租 拎包入,1室1厅,40.9,高层(共6层),东五小区(浦东),浦东-金桥,东陆路898弄,朝南 6/12号线,low,71,https://sh.zu.anjuke.com/fangyuan/4598536264541194,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,6号线五莲路站 精装修一房 看房有钥匙 可月付可短租 拎包入 安选 1室1厅|40.9平米|高层(共6层) 东五小区(浦东)   浦东-金桥 -东陆路898弄 整租 朝南 6/12号线  杨坤 3800 元/月
金桥/浦兴,anjuke,金桥,4000,精装一房 近红星美凯龙 家电齐全 采光好无遮挡 看房随时,1室1厅,50,低层(共9层) 7日内实拍验真,7日内实拍验真 金桥商务公寓,浦东-金桥,新金桥路255号,朝南 9/14号线,low,71,https://sh.zu.anjuke.com/fangyuan/4636583957126151,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,精装一房 近红星美凯龙 家电齐全 采光好无遮挡 看房随时 安选 1室1厅|50平米|低层(共9层) 7日内实拍验真 金桥商务公寓   浦东-金桥 -新金桥路255号 整租 朝南 9/14号线  吴慧娟 4000 元/月
